InterviewKey,CandidateKey,InterviewDateKey,InterviewStage,InterviewerKey,Outcome,Score,DurationMinutes,Notes
2146,2147,20240121,HR,46,NoShow,59.88,41,Auto-generated interview note 2146
2147,2148,20241018,HR,47,Passed,91.93,42,Auto-generated interview note 2147
2148,2149,20241110,Onsite,48,Passed,65.26,43,Auto-generated interview note 2148
2149,2150,20240816,PhoneScreen,49,Passed,56.5,44,Auto-generated interview note 2149
2150,2151,20250404,Technical,50,Failed,94.66,45,Auto-generated interview note 2150
2151,2152,20240826,Onsite,51,Passed,74.38,46,Auto-generated interview note 2151
2152,2153,20240408,HR,52,Passed,61.52,47,Auto-generated interview note 2152
2153,2154,20231006,HR,53,Passed,67.73,48,Auto-generated interview note 2153
2154,2155,20240529,Onsite,54,Passed,60.56,49,Auto-generated interview note 2154
2155,2156,20241013,Technical,55,Failed,55.76,50,Auto-generated interview note 2155
2156,2157,20240524,PhoneScreen,56,Passed,67.18,51,Auto-generated interview note 2156
2157,2158,20240424,Onsite,57,Passed,89.87,52,Auto-generated interview note 2157
2158,2159,20250628,HR,58,Passed,99.18,53,Auto-generated interview note 2158
2159,2160,20240322,HR,59,Passed,92.07,54,Auto-generated interview note 2159
2160,2161,20250719,Technical,60,Failed,51.94,55,Auto-generated interview note 2160
2161,2162,20241126,HR,61,Passed,60.47,56,Auto-generated interview note 2161
2162,2163,20230327,HR,62,Passed,58.7,57,Auto-generated interview note 2162
2163,2164,20230727,PhoneScreen,63,Passed,74.35,58,Auto-generated interview note 2163
2164,2165,20230817,HR,64,Passed,73.8,59,Auto-generated interview note 2164
2165,2166,20241030,Technical,65,Failed,94.18,60,Auto-generated interview note 2165
2166,2167,20241104,Onsite,66,Passed,58.19,61,Auto-generated interview note 2166
2167,2168,20250103,HR,67,Passed,60.61,62,Auto-generated interview note 2167
2168,2169,20250702,HR,68,Passed,89.48,63,Auto-generated interview note 2168
2169,2170,20240911,Onsite,69,Passed,50.44,64,Auto-generated interview note 2169
2170,2171,20250701,PhoneScreen,70,Failed,67.5,65,Auto-generated interview note 2170
2171,2172,20240623,HR,71,Passed,66.72,66,Auto-generated interview note 2171
2172,2173,20231213,Onsite,72,Passed,81.85,67,Auto-generated interview note 2172
2173,2174,20250613,HR,73,Passed,56.79,68,Auto-generated interview note 2173
2174,2175,20230624,HR,74,Passed,82.85,69,Auto-generated interview note 2174
2175,2176,20240506,Technical,75,Failed,62.59,70,Auto-generated interview note 2175
2176,2177,20240524,HR,76,Passed,58.01,71,Auto-generated interview note 2176
2177,2178,20240830,PhoneScreen,77,Passed,79.07,72,Auto-generated interview note 2177
2178,2179,20230526,Onsite,78,Passed,73.38,73,Auto-generated interview note 2178
2179,2180,20230927,HR,79,Passed,84.07,74,Auto-generated interview note 2179
2180,2181,20250713,Technical,80,Failed,90.53,75,Auto-generated interview note 2180
2181,2182,20230329,Onsite,81,Passed,69.8,76,Auto-generated interview note 2181
2182,2183,20230828,HR,82,Passed,50.34,77,Auto-generated interview note 2182
2183,2184,20250904,HR,83,Passed,89.82,78,Auto-generated interview note 2183
2184,2185,20230704,PhoneScreen,84,Passed,52.48,79,Auto-generated interview note 2184
2185,2186,20250716,Technical,85,Failed,70.78,80,Auto-generated interview note 2185
2186,2187,20250324,HR,86,Passed,63.0,81,Auto-generated interview note 2186
2187,2188,20230817,Onsite,87,Passed,82.01,82,Auto-generated interview note 2187
2188,2189,20230712,HR,88,Passed,91.16,83,Auto-generated interview note 2188
2189,2190,20241217,HR,89,Passed,71.67,84,Auto-generated interview note 2189
2190,2191,20240925,Technical,90,Failed,89.0,85,Auto-generated interview note 2190
2191,2192,20240504,PhoneScreen,91,Passed,78.8,86,Auto-generated interview note 2191
2192,2193,20231201,HR,92,Passed,88.4,87,Auto-generated interview note 2192
2193,2194,20250203,Onsite,93,Passed,89.95,88,Auto-generated interview note 2193
2194,2195,20240818,HR,94,Passed,91.82,89,Auto-generated interview note 2194
2195,2196,20240813,Technical,95,Failed,85.24,90,Auto-generated interview note 2195
2196,2197,20230519,Onsite,96,Passed,93.66,30,Auto-generated interview note 2196
2197,2198,20240827,HR,97,Passed,54.5,31,Auto-generated interview note 2197
2198,2199,20250708,PhoneScreen,98,Passed,54.38,32,Auto-generated interview note 2198
2199,2200,20241022,Onsite,99,Passed,93.75,33,Auto-generated interview note 2199
2200,2201,20240929,Technical,100,Passed,82.97,34,Auto-generated interview note 2200
2201,2202,20241105,HR,101,Passed,51.54,35,Auto-generated interview note 2201
2202,2203,20240907,Onsite,102,Passed,57.93,36,Auto-generated interview note 2202
2203,2204,20231111,HR,103,Passed,86.82,37,Auto-generated interview note 2203
2204,2205,20241029,HR,104,NoShow,71.06,38,Auto-generated interview note 2204
2205,2206,20230808,PhoneScreen,105,Failed,99.05,39,Auto-generated interview note 2205
2206,2207,20230621,HR,106,Passed,74.31,40,Auto-generated interview note 2206
2207,2208,20230818,HR,107,Passed,70.23,41,Auto-generated interview note 2207
2208,2209,20240803,Onsite,108,Passed,60.57,42,Auto-generated interview note 2208
2209,2210,20241228,HR,109,Passed,74.72,43,Auto-generated interview note 2209
2210,2211,20241203,Technical,110,Failed,55.13,44,Auto-generated interview note 2210
2211,2212,20250619,Onsite,111,Passed,72.28,45,Auto-generated interview note 2211
2212,2213,20240229,PhoneScreen,112,Passed,60.07,46,Auto-generated interview note 2212
2213,2214,20230622,HR,113,Passed,83.33,47,Auto-generated interview note 2213
2214,2215,20240627,Onsite,114,Passed,55.57,48,Auto-generated interview note 2214
2215,2216,20240823,Technical,115,Failed,57.99,49,Auto-generated interview note 2215
2216,2217,20230327,HR,116,Passed,64.25,50,Auto-generated interview note 2216
2217,2218,20240712,Onsite,117,Passed,52.28,51,Auto-generated interview note 2217
2218,2219,20230328,HR,118,Passed,87.5,52,Auto-generated interview note 2218
2219,2220,20241022,PhoneScreen,119,Passed,98.49,53,Auto-generated interview note 2219
2220,2221,20240928,Technical,120,Failed,82.42,54,Auto-generated interview note 2220
2221,2222,20240626,HR,121,Passed,53.26,55,Auto-generated interview note 2221
2222,2223,20250731,HR,122,Passed,91.87,56,Auto-generated interview note 2222
2223,2224,20240505,Onsite,123,Passed,87.03,57,Auto-generated interview note 2223
2224,2225,20240208,HR,124,Passed,51.37,58,Auto-generated interview note 2224
2225,2226,20240506,Technical,125,Failed,73.4,59,Auto-generated interview note 2225
2226,2227,20230730,PhoneScreen,126,Passed,90.01,60,Auto-generated interview note 2226
2227,2228,20250405,HR,127,Passed,74.19,61,Auto-generated interview note 2227
2228,2229,20240703,HR,128,Passed,61.75,62,Auto-generated interview note 2228
2229,2230,20240214,Onsite,129,Passed,75.29,63,Auto-generated interview note 2229
2230,2231,20240514,Technical,130,Failed,59.68,64,Auto-generated interview note 2230
2231,2232,20231120,HR,131,Passed,74.89,65,Auto-generated interview note 2231
2232,2233,20240201,Onsite,132,Passed,72.19,66,Auto-generated interview note 2232
2233,2234,20250511,PhoneScreen,133,Passed,81.16,67,Auto-generated interview note 2233
2234,2235,20240407,HR,134,Passed,77.46,68,Auto-generated interview note 2234
2235,2236,20231029,Technical,135,Failed,97.63,69,Auto-generated interview note 2235
2236,2237,20250710,HR,136,Passed,53.15,70,Auto-generated interview note 2236
2237,2238,20230408,HR,137,Passed,89.68,71,Auto-generated interview note 2237
2238,2239,20250815,Onsite,138,Passed,90.54,72,Auto-generated interview note 2238
2239,2240,20250421,HR,139,Passed,67.04,73,Auto-generated interview note 2239
2240,2241,20250228,PhoneScreen,140,Failed,95.94,74,Auto-generated interview note 2240
2241,2242,20240501,Onsite,141,Passed,50.42,75,Auto-generated interview note 2241
2242,2243,20240127,HR,142,Passed,86.91,76,Auto-generated interview note 2242
2243,2244,20250518,HR,143,Passed,57.57,77,Auto-generated interview note 2243
2244,2245,20240928,Onsite,144,Passed,69.85,78,Auto-generated interview note 2244
2245,2246,20240512,Technical,145,Failed,88.42,79,Auto-generated interview note 2245
2246,2247,20250415,HR,146,Passed,64.44,80,Auto-generated interview note 2246
2247,2248,20240111,PhoneScreen,147,Passed,76.09,81,Auto-generated interview note 2247
2248,2249,20241009,HR,148,Passed,86.72,82,Auto-generated interview note 2248
2249,2250,20231026,HR,149,Passed,76.36,83,Auto-generated interview note 2249
2250,2251,20240126,Technical,150,Failed,70.43,84,Auto-generated interview note 2250
2251,2252,20240418,HR,1,Passed,82.74,85,Auto-generated interview note 2251
2252,2253,20230528,HR,2,Passed,90.88,86,Auto-generated interview note 2252
2253,2254,20240527,Onsite,3,Passed,89.2,87,Auto-generated interview note 2253
2254,2255,20250528,PhoneScreen,4,Passed,96.58,88,Auto-generated interview note 2254
2255,2256,20231225,Technical,5,Passed,51.7,89,Auto-generated interview note 2255
2256,2257,20250116,Onsite,6,Passed,51.24,90,Auto-generated interview note 2256
2257,2258,20231207,HR,7,Passed,63.02,30,Auto-generated interview note 2257
2258,2259,20230920,HR,8,Passed,93.65,31,Auto-generated interview note 2258
2259,2260,20240626,Onsite,9,Passed,91.17,32,Auto-generated interview note 2259
2260,2261,20230810,Technical,10,Failed,72.2,33,Auto-generated interview note 2260
2261,2262,20230910,PhoneScreen,11,Passed,87.03,34,Auto-generated interview note 2261
2262,2263,20250831,Onsite,12,NoShow,86.55,35,Auto-generated interview note 2262
2263,2264,20240405,HR,13,Passed,61.63,36,Auto-generated interview note 2263
2264,2265,20230725,HR,14,Passed,78.95,37,Auto-generated interview note 2264
2265,2266,20230501,Technical,15,Failed,76.26,38,Auto-generated interview note 2265
2266,2267,20250904,HR,16,Passed,92.83,39,Auto-generated interview note 2266
2267,2268,20241001,HR,17,Passed,86.76,40,Auto-generated interview note 2267
2268,2269,20240123,PhoneScreen,18,Passed,72.62,41,Auto-generated interview note 2268
2269,2270,20230517,HR,19,Passed,57.63,42,Auto-generated interview note 2269
2270,2271,20240928,Technical,20,Failed,68.2,43,Auto-generated interview note 2270
2271,2272,20231006,Onsite,21,Passed,92.62,44,Auto-generated interview note 2271
2272,2273,20240617,HR,22,Passed,58.58,45,Auto-generated interview note 2272
2273,2274,20241018,HR,23,Passed,99.21,46,Auto-generated interview note 2273
2274,2275,20240211,Onsite,24,Passed,85.52,47,Auto-generated interview note 2274
2275,2276,20250430,PhoneScreen,25,Failed,93.21,48,Auto-generated interview note 2275
2276,2277,20240909,HR,26,Passed,82.86,49,Auto-generated interview note 2276
2277,2278,20240720,Onsite,27,Passed,70.35,50,Auto-generated interview note 2277
2278,2279,20250711,HR,28,Passed,92.62,51,Auto-generated interview note 2278
2279,2280,20240906,HR,29,Passed,86.83,52,Auto-generated interview note 2279
2280,2281,20240412,Technical,30,Failed,61.91,53,Auto-generated interview note 2280
2281,2282,20250814,HR,31,Passed,53.16,54,Auto-generated interview note 2281
2282,2283,20231101,PhoneScreen,32,Passed,94.56,55,Auto-generated interview note 2282
2283,2284,20230919,Onsite,33,Passed,53.15,56,Auto-generated interview note 2283
2284,2285,20230722,HR,34,Passed,99.75,57,Auto-generated interview note 2284
2285,2286,20250406,Technical,35,Failed,50.35,58,Auto-generated interview note 2285
2286,2287,20231027,Onsite,36,Passed,98.8,59,Auto-generated interview note 2286
2287,2288,20230928,HR,37,Passed,69.67,60,Auto-generated interview note 2287
2288,2289,20250110,HR,38,Passed,81.74,61,Auto-generated interview note 2288
2289,2290,20240404,PhoneScreen,39,Passed,67.11,62,Auto-generated interview note 2289
2290,2291,20240707,Technical,40,Failed,97.94,63,Auto-generated interview note 2290
2291,2292,20240919,HR,41,NoShow,55.99,64,Auto-generated interview note 2291
2292,2293,20240420,Onsite,42,Passed,70.76,65,Auto-generated interview note 2292
2293,2294,20231208,HR,43,Passed,91.18,66,Auto-generated interview note 2293
2294,2295,20240805,HR,44,Passed,98.39,67,Auto-generated interview note 2294
2295,2296,20241005,Technical,45,Failed,81.34,68,Auto-generated interview note 2295
2296,2297,20230916,PhoneScreen,46,Passed,65.19,69,Auto-generated interview note 2296
2297,2298,20240912,HR,47,Passed,76.1,70,Auto-generated interview note 2297
2298,2299,20250712,Onsite,48,Passed,88.91,71,Auto-generated interview note 2298
2299,2300,20230613,HR,49,Passed,81.49,72,Auto-generated interview note 2299
2300,2301,20230924,Technical,50,Failed,50.13,73,Auto-generated interview note 2300
2301,2302,20250621,Onsite,51,Passed,87.97,74,Auto-generated interview note 2301
2302,2303,20230607,HR,52,Passed,67.29,75,Auto-generated interview note 2302
2303,2304,20250612,PhoneScreen,53,Passed,61.18,76,Auto-generated interview note 2303
2304,2305,20240205,Onsite,54,Passed,90.38,77,Auto-generated interview note 2304
2305,2306,20230902,Technical,55,Failed,85.23,78,Auto-generated interview note 2305
2306,2307,20240202,HR,56,Passed,57.1,79,Auto-generated interview note 2306
2307,2308,20240224,Onsite,57,Passed,91.67,80,Auto-generated interview note 2307
2308,2309,20240529,HR,58,Passed,93.97,81,Auto-generated interview note 2308
2309,2310,20230528,HR,59,Passed,90.99,82,Auto-generated interview note 2309
2310,2311,20240117,PhoneScreen,60,Passed,99.75,83,Auto-generated interview note 2310
2311,2312,20241023,HR,61,Passed,72.77,84,Auto-generated interview note 2311
2312,2313,20231214,HR,62,Passed,86.48,85,Auto-generated interview note 2312
2313,2314,20240824,Onsite,63,Passed,84.17,86,Auto-generated interview note 2313
2314,2315,20241008,HR,64,Passed,61.4,87,Auto-generated interview note 2314
2315,2316,20230729,Technical,65,Failed,89.83,88,Auto-generated interview note 2315
2316,2317,20250816,Onsite,66,Passed,84.7,89,Auto-generated interview note 2316
2317,2318,20240623,PhoneScreen,67,Passed,79.93,90,Auto-generated interview note 2317
2318,2319,20230926,HR,68,Passed,78.13,30,Auto-generated interview note 2318
2319,2320,20240821,Onsite,69,Passed,89.9,31,Auto-generated interview note 2319
2320,2321,20250704,Technical,70,Failed,52.5,32,Auto-generated interview note 2320
2321,2322,20240623,HR,71,Passed,72.84,33,Auto-generated interview note 2321
2322,2323,20250309,Onsite,72,Passed,81.17,34,Auto-generated interview note 2322
2323,2324,20241210,HR,73,Passed,84.63,35,Auto-generated interview note 2323
2324,2325,20230605,PhoneScreen,74,Passed,86.74,36,Auto-generated interview note 2324
2325,2326,20241105,Technical,75,Failed,88.87,37,Auto-generated interview note 2325
2326,2327,20250313,HR,76,Passed,88.47,38,Auto-generated interview note 2326
2327,2328,20240527,HR,77,Passed,94.6,39,Auto-generated interview note 2327
2328,2329,20241028,Onsite,78,Passed,63.86,40,Auto-generated interview note 2328
2329,2330,20250104,HR,79,Passed,74.76,41,Auto-generated interview note 2329
2330,2331,20241009,Technical,80,Failed,94.94,42,Auto-generated interview note 2330
2331,2332,20241202,PhoneScreen,81,Passed,84.56,43,Auto-generated interview note 2331
2332,2333,20240814,HR,82,Passed,90.28,44,Auto-generated interview note 2332
2333,2334,20230623,HR,83,Passed,59.92,45,Auto-generated interview note 2333
2334,2335,20250812,Onsite,84,Passed,53.48,46,Auto-generated interview note 2334
2335,2336,20250724,Technical,85,Failed,71.33,47,Auto-generated interview note 2335
2336,2337,20241224,HR,86,Passed,87.88,48,Auto-generated interview note 2336
2337,2338,20240222,Onsite,87,Passed,97.87,49,Auto-generated interview note 2337
2338,2339,20240207,PhoneScreen,88,Passed,83.89,50,Auto-generated interview note 2338
2339,2340,20230405,HR,89,Passed,50.71,51,Auto-generated interview note 2339
2340,2341,20230531,Technical,90,Failed,99.37,52,Auto-generated interview note 2340
2341,2342,20250214,HR,91,Passed,58.72,53,Auto-generated interview note 2341
2342,2343,20250325,HR,92,Passed,59.95,54,Auto-generated interview note 2342
2343,2344,20250615,Onsite,93,Passed,66.7,55,Auto-generated interview note 2343
2344,2345,20230817,HR,94,Passed,65.02,56,Auto-generated interview note 2344
2345,2346,20230801,PhoneScreen,95,Failed,75.35,57,Auto-generated interview note 2345
2346,2347,20230901,Onsite,96,Passed,73.15,58,Auto-generated interview note 2346
2347,2348,20231128,HR,97,Passed,58.99,59,Auto-generated interview note 2347
2348,2349,20250323,HR,98,Passed,50.71,60,Auto-generated interview note 2348
2349,2350,20231005,Onsite,99,NoShow,73.22,61,Auto-generated interview note 2349
2350,2351,20230607,Technical,100,Failed,68.7,62,Auto-generated interview note 2350
2351,2352,20240331,HR,101,Passed,65.86,63,Auto-generated interview note 2351
2352,2353,20230528,PhoneScreen,102,Passed,56.61,64,Auto-generated interview note 2352
2353,2354,20230915,HR,103,Passed,82.12,65,Auto-generated interview note 2353
2354,2355,20240508,HR,104,Passed,65.57,66,Auto-generated interview note 2354
2355,2356,20231201,Technical,105,Failed,70.09,67,Auto-generated interview note 2355
2356,2357,20230509,HR,106,Passed,83.68,68,Auto-generated interview note 2356
2357,2358,20240817,HR,107,Passed,67.51,69,Auto-generated interview note 2357
