OfferKey,CandidateKey,OfferDateKey,RecruiterKey,PositionKey,OfferStatus,OfferedSalary,OfferNotes
2179,2180,20250823,29,20,Declined,32179,Auto-generated offer 2179
2180,2181,20250311,30,21,Expired,52180,Auto-generated offer 2180
2181,2182,20250820,31,22,Pending,72181,Auto-generated offer 2181
2182,2183,20240518,32,23,Pending,92182,Auto-generated offer 2182
2183,2184,20240424,33,24,Accepted,112183,Auto-generated offer 2183
2184,2185,20230704,34,25,Accepted,132184,Auto-generated offer 2184
2185,2186,20240809,35,26,Pending,152185,Auto-generated offer 2185
2186,2187,20230621,36,27,Pending,172186,Auto-generated offer 2186
2187,2188,20231223,37,28,Pending,192187,Auto-generated offer 2187
2188,2189,20231001,38,29,Expired,212188,Auto-generated offer 2188
2189,2190,20250703,39,30,Pending,32189,Auto-generated offer 2189
2190,2191,20230416,40,31,Accepted,52190,Auto-generated offer 2190
2191,2192,20241019,41,32,Accepted,72191,Auto-generated offer 2191
2192,2193,20250816,42,33,Expired,92192,Auto-generated offer 2192
2193,2194,20250404,43,34,Pending,112193,Auto-generated offer 2193
2194,2195,20230826,44,35,Expired,132194,Auto-generated offer 2194
2195,2196,20250522,45,36,Accepted,152195,Auto-generated offer 2195
2196,2197,20250415,46,37,Accepted,172196,Auto-generated offer 2196
2197,2198,20240801,47,38,Accepted,192197,Auto-generated offer 2197
2198,2199,20250529,48,39,Declined,212198,Auto-generated offer 2198
2199,2200,20230605,49,40,Declined,32199,Auto-generated offer 2199
2200,2201,20250426,50,1,Expired,52200,Auto-generated offer 2200
2201,2202,20230604,1,2,Pending,72201,Auto-generated offer 2201
2202,2203,20240629,2,3,Expired,92202,Auto-generated offer 2202
2203,2204,20250604,3,4,Accepted,112203,Auto-generated offer 2203
2204,2205,20230323,4,5,Pending,132204,Auto-generated offer 2204
2205,2206,20230324,5,6,Pending,152205,Auto-generated offer 2205
2206,2207,20250130,6,7,Expired,172206,Auto-generated offer 2206
2207,2208,20230330,7,8,Pending,192207,Auto-generated offer 2207
2208,2209,20250512,8,9,Accepted,212208,Auto-generated offer 2208
2209,2210,20230915,9,10,Accepted,32209,Auto-generated offer 2209
2210,2211,20230610,10,11,Accepted,52210,Auto-generated offer 2210
2211,2212,20240227,11,12,Declined,72211,Auto-generated offer 2211
2212,2213,20250829,12,13,Declined,92212,Auto-generated offer 2212
2213,2214,20250417,13,14,Declined,112213,Auto-generated offer 2213
2214,2215,20231010,14,15,Pending,132214,Auto-generated offer 2214
2215,2216,20250608,15,16,Pending,152215,Auto-generated offer 2215
2216,2217,20240203,16,17,Expired,172216,Auto-generated offer 2216
2217,2218,20250316,17,18,Expired,192217,Auto-generated offer 2217
2218,2219,20230721,18,19,Declined,212218,Auto-generated offer 2218
2219,2220,20240310,19,20,Pending,32219,Auto-generated offer 2219
2220,2221,20231211,20,21,Pending,52220,Auto-generated offer 2220
2221,2222,20240725,21,22,Declined,72221,Auto-generated offer 2221
2222,2223,20240101,22,23,Expired,92222,Auto-generated offer 2222
2223,2224,20240214,23,24,Accepted,112223,Auto-generated offer 2223
2224,2225,20250721,24,25,Pending,132224,Auto-generated offer 2224
2225,2226,20250812,25,26,Accepted,152225,Auto-generated offer 2225
2226,2227,20230712,26,27,Expired,172226,Auto-generated offer 2226
2227,2228,20240116,27,28,Accepted,192227,Auto-generated offer 2227
2228,2229,20240723,28,29,Expired,212228,Auto-generated offer 2228
2229,2230,20230402,29,30,Accepted,32229,Auto-generated offer 2229
2230,2231,20240914,30,31,Accepted,52230,Auto-generated offer 2230
2231,2232,20230805,31,32,Expired,72231,Auto-generated offer 2231
2232,2233,20250807,32,33,Pending,92232,Auto-generated offer 2232
2233,2234,20230514,33,34,Pending,112233,Auto-generated offer 2233
2234,2235,20240327,34,35,Pending,132234,Auto-generated offer 2234
2235,2236,20250730,35,36,Pending,152235,Auto-generated offer 2235
2236,2237,20250418,36,37,Accepted,172236,Auto-generated offer 2236
2237,2238,20250226,37,38,Declined,192237,Auto-generated offer 2237
2238,2239,20250510,38,39,Accepted,212238,Auto-generated offer 2238
2239,2240,20240118,39,40,Accepted,32239,Auto-generated offer 2239
2240,2241,20250726,40,1,Declined,52240,Auto-generated offer 2240
2241,2242,20240114,41,2,Expired,72241,Auto-generated offer 2241
2242,2243,20231211,42,3,Accepted,92242,Auto-generated offer 2242
2243,2244,20240202,43,4,Pending,112243,Auto-generated offer 2243
2244,2245,20230820,44,5,Pending,132244,Auto-generated offer 2244
2245,2246,20250114,45,6,Pending,152245,Auto-generated offer 2245
2246,2247,20240320,46,7,Accepted,172246,Auto-generated offer 2246
2247,2248,20230924,47,8,Pending,192247,Auto-generated offer 2247
2248,2249,20241207,48,9,Accepted,212248,Auto-generated offer 2248
2249,2250,20240215,49,10,Accepted,32249,Auto-generated offer 2249
2250,2251,20240630,50,11,Accepted,52250,Auto-generated offer 2250
2251,2252,20241215,1,12,Expired,72251,Auto-generated offer 2251
2252,2253,20250113,2,13,Declined,92252,Auto-generated offer 2252
2253,2254,20240315,3,14,Declined,112253,Auto-generated offer 2253
2254,2255,20231213,4,15,Expired,132254,Auto-generated offer 2254
2255,2256,20240421,5,16,Expired,152255,Auto-generated offer 2255
2256,2257,20250812,6,17,Pending,172256,Auto-generated offer 2256
2257,2258,20250621,7,18,Accepted,192257,Auto-generated offer 2257
2258,2259,20240304,8,19,Accepted,212258,Auto-generated offer 2258
2259,2260,20240621,9,20,Accepted,32259,Auto-generated offer 2259
2260,2261,20250218,10,21,Expired,52260,Auto-generated offer 2260
2261,2262,20240517,11,22,Pending,72261,Auto-generated offer 2261
2262,2263,20230519,12,23,Accepted,92262,Auto-generated offer 2262
2263,2264,20231229,13,24,Expired,112263,Auto-generated offer 2263
2264,2265,20230522,14,25,Declined,132264,Auto-generated offer 2264
2265,2266,20250510,15,26,Expired,152265,Auto-generated offer 2265
2266,2267,20231223,16,27,Pending,172266,Auto-generated offer 2266
2267,2268,20240913,17,28,Declined,192267,Auto-generated offer 2267
2268,2269,20240129,18,29,Accepted,212268,Auto-generated offer 2268
2269,2270,20230426,19,30,Declined,32269,Auto-generated offer 2269
2270,2271,20230604,20,31,Expired,52270,Auto-generated offer 2270
2271,2272,20241229,21,32,Accepted,72271,Auto-generated offer 2271
2272,2273,20231006,22,33,Declined,92272,Auto-generated offer 2272
2273,2274,20240603,23,34,Accepted,112273,Auto-generated offer 2273
2274,2275,20240125,24,35,Accepted,132274,Auto-generated offer 2274
2275,2276,20240714,25,36,Accepted,152275,Auto-generated offer 2275
2276,2277,20231026,26,37,Pending,172276,Auto-generated offer 2276
2277,2278,20241209,27,38,Declined,192277,Auto-generated offer 2277
2278,2279,20250502,28,39,Accepted,212278,Auto-generated offer 2278
2279,2280,20230927,29,40,Expired,32279,Auto-generated offer 2279
2280,2281,20230424,30,1,Declined,52280,Auto-generated offer 2280
2281,2282,20240625,31,2,Declined,72281,Auto-generated offer 2281
2282,2283,20240207,32,3,Accepted,92282,Auto-generated offer 2282
2283,2284,20240128,33,4,Pending,112283,Auto-generated offer 2283
2284,2285,20241026,34,5,Declined,132284,Auto-generated offer 2284
2285,2286,20230708,35,6,Expired,152285,Auto-generated offer 2285
2286,2287,20241204,36,7,Accepted,172286,Auto-generated offer 2286
2287,2288,20241002,37,8,Declined,192287,Auto-generated offer 2287
2288,2289,20250128,38,9,Accepted,212288,Auto-generated offer 2288
2289,2290,20240819,39,10,Declined,32289,Auto-generated offer 2289
2290,2291,20240215,40,11,Declined,52290,Auto-generated offer 2290
2291,2292,20240507,41,12,Expired,72291,Auto-generated offer 2291
2292,2293,20240505,42,13,Pending,92292,Auto-generated offer 2292
2293,2294,20250326,43,14,Pending,112293,Auto-generated offer 2293
2294,2295,20230405,44,15,Expired,132294,Auto-generated offer 2294
2295,2296,20240529,45,16,Pending,152295,Auto-generated offer 2295
2296,2297,20230713,46,17,Declined,172296,Auto-generated offer 2296
2297,2298,20230811,47,18,Accepted,192297,Auto-generated offer 2297
2298,2299,20250102,48,19,Declined,212298,Auto-generated offer 2298
2299,2300,20230726,49,20,Declined,32299,Auto-generated offer 2299
2300,2301,20241227,50,21,Pending,52300,Auto-generated offer 2300
2301,2302,20230911,1,22,Accepted,72301,Auto-generated offer 2301
2302,2303,20230702,2,23,Declined,92302,Auto-generated offer 2302
2303,2304,20240716,3,24,Pending,112303,Auto-generated offer 2303
2304,2305,20241127,4,25,Expired,132304,Auto-generated offer 2304
2305,2306,20240119,5,26,Expired,152305,Auto-generated offer 2305
2306,2307,20240122,6,27,Pending,172306,Auto-generated offer 2306
2307,2308,20250511,7,28,Declined,192307,Auto-generated offer 2307
2308,2309,20230921,8,29,Pending,212308,Auto-generated offer 2308
2309,2310,20241229,9,30,Accepted,32309,Auto-generated offer 2309
2310,2311,20250411,10,31,Declined,52310,Auto-generated offer 2310
2311,2312,20240127,11,32,Expired,72311,Auto-generated offer 2311
2312,2313,20241017,12,33,Pending,92312,Auto-generated offer 2312
2313,2314,20240925,13,34,Declined,112313,Auto-generated offer 2313
2314,2315,20240727,14,35,Accepted,132314,Auto-generated offer 2314
2315,2316,20240323,15,36,Declined,152315,Auto-generated offer 2315
2316,2317,20240805,16,37,Declined,172316,Auto-generated offer 2316
2317,2318,20230412,17,38,Accepted,192317,Auto-generated offer 2317
2318,2319,20240427,18,39,Accepted,212318,Auto-generated offer 2318
2319,2320,20231011,19,40,Declined,32319,Auto-generated offer 2319
2320,2321,20250811,20,1,Declined,52320,Auto-generated offer 2320
2321,2322,20241104,21,2,Accepted,72321,Auto-generated offer 2321
2322,2323,20240112,22,3,Accepted,92322,Auto-generated offer 2322
2323,2324,20230411,23,4,Pending,112323,Auto-generated offer 2323
2324,2325,20241203,24,5,Pending,132324,Auto-generated offer 2324
2325,2326,20231019,25,6,Pending,152325,Auto-generated offer 2325
2326,2327,20250702,26,7,Declined,172326,Auto-generated offer 2326
2327,2328,20240417,27,8,Accepted,192327,Auto-generated offer 2327
2328,2329,20241107,28,9,Declined,212328,Auto-generated offer 2328
2329,2330,20230623,29,10,Declined,32329,Auto-generated offer 2329
2330,2331,20240331,30,11,Accepted,52330,Auto-generated offer 2330
2331,2332,20250514,31,12,Pending,72331,Auto-generated offer 2331
2332,2333,20250703,32,13,Accepted,92332,Auto-generated offer 2332
2333,2334,20241013,33,14,Declined,112333,Auto-generated offer 2333
2334,2335,20230418,34,15,Expired,132334,Auto-generated offer 2334
2335,2336,20250618,35,16,Accepted,152335,Auto-generated offer 2335
2336,2337,20250520,36,17,Pending,172336,Auto-generated offer 2336
2337,2338,20241219,37,18,Declined,192337,Auto-generated offer 2337
2338,2339,20231007,38,19,Expired,212338,Auto-generated offer 2338
2339,2340,20230625,39,20,Accepted,32339,Auto-generated offer 2339
2340,2341,20240908,40,21,Accepted,52340,Auto-generated offer 2340
2341,2342,20240220,41,22,Pending,72341,Auto-generated offer 2341
2342,2343,20240127,42,23,Declined,92342,Auto-generated offer 2342
2343,2344,20250824,43,24,Pending,112343,Auto-generated offer 2343
2344,2345,20240722,44,25,Accepted,132344,Auto-generated offer 2344
2345,2346,20250603,45,26,Expired,152345,Auto-generated offer 2345
2346,2347,20240628,46,27,Accepted,172346,Auto-generated offer 2346
2347,2348,20250115,47,28,Expired,192347,Auto-generated offer 2347
2348,2349,20230424,48,29,Expired,212348,Auto-generated offer 2348
2349,2350,20241031,49,30,Accepted,32349,Auto-generated offer 2349
2350,2351,20250131,50,31,Pending,52350,Auto-generated offer 2350
2351,2352,20230824,1,32,Declined,72351,Auto-generated offer 2351
2352,2353,20250704,2,33,Accepted,92352,Auto-generated offer 2352
2353,2354,20240209,3,34,Accepted,112353,Auto-generated offer 2353
2354,2355,20240822,4,35,Pending,132354,Auto-generated offer 2354
2355,2356,20241013,5,36,Pending,152355,Auto-generated offer 2355
2356,2357,20240915,6,37,Declined,172356,Auto-generated offer 2356
2357,2358,20250226,7,38,Expired,192357,Auto-generated offer 2357
2358,2359,20240630,8,39,Declined,212358,Auto-generated offer 2358
2359,2360,20230826,9,40,Declined,32359,Auto-generated offer 2359
2360,2361,20250716,10,1,Accepted,52360,Auto-generated offer 2360
2361,2362,20240824,11,2,Declined,72361,Auto-generated offer 2361
2362,2363,20241107,12,3,Declined,92362,Auto-generated offer 2362
2363,2364,20230803,13,4,Accepted,112363,Auto-generated offer 2363
2364,2365,20240427,14,5,Expired,132364,Auto-generated offer 2364
2365,2366,20250311,15,6,Pending,152365,Auto-generated offer 2365
2366,2367,20230620,16,7,Accepted,172366,Auto-generated offer 2366
2367,2368,20250811,17,8,Declined,192367,Auto-generated offer 2367
2368,2369,20230708,18,9,Pending,212368,Auto-generated offer 2368
2369,2370,20241028,19,10,Pending,32369,Auto-generated offer 2369
2370,2371,20240626,20,11,Expired,52370,Auto-generated offer 2370
2371,2372,20250511,21,12,Declined,72371,Auto-generated offer 2371
2372,2373,20230625,22,13,Expired,92372,Auto-generated offer 2372
2373,2374,20231023,23,14,Accepted,112373,Auto-generated offer 2373
2374,2375,20230418,24,15,Expired,132374,Auto-generated offer 2374
2375,2376,20250108,25,16,Accepted,152375,Auto-generated offer 2375
2376,2377,20240714,26,17,Declined,172376,Auto-generated offer 2376
2377,2378,20231203,27,18,Pending,192377,Auto-generated offer 2377
2378,2379,20230426,28,19,Expired,212378,Auto-generated offer 2378
2379,2380,20231213,29,20,Accepted,32379,Auto-generated offer 2379
2380,2381,20240928,30,21,Accepted,52380,Auto-generated offer 2380
2381,2382,20241223,31,22,Accepted,72381,Auto-generated offer 2381
2382,2383,20231226,32,23,Expired,92382,Auto-generated offer 2382
2383,2384,20230617,33,24,Pending,112383,Auto-generated offer 2383
2384,2385,20250416,34,25,Pending,132384,Auto-generated offer 2384
2385,2386,20240317,35,26,Declined,152385,Auto-generated offer 2385
2386,2387,20250505,36,27,Expired,172386,Auto-generated offer 2386
2387,2388,20240626,37,28,Accepted,192387,Auto-generated offer 2387
2388,2389,20240520,38,29,Pending,212388,Auto-generated offer 2388
2389,2390,20240310,39,30,Declined,32389,Auto-generated offer 2389
2390,2391,20241229,40,31,Pending,52390,Auto-generated offer 2390
2391,2392,20250412,41,32,Pending,72391,Auto-generated offer 2391
2392,2393,20241024,42,33,Accepted,92392,Auto-generated offer 2392
2393,2394,20250720,43,34,Declined,112393,Auto-generated offer 2393
2394,2395,20241203,44,35,Pending,132394,Auto-generated offer 2394
2395,2396,20241012,45,36,Expired,152395,Auto-generated offer 2395
2396,2397,20250121,46,37,Pending,172396,Auto-generated offer 2396
2397,2398,20250327,47,38,Expired,192397,Auto-generated offer 2397
2398,2399,20241021,48,39,Accepted,212398,Auto-generated offer 2398
2399,2400,20250716,49,40,Declined,32399,Auto-generated offer 2399
2400,2401,20250725,50,1,Expired,52400,Auto-generated offer 2400
2401,2402,20230725,1,2,Expired,72401,Auto-generated offer 2401
2402,2403,20240116,2,3,Declined,92402,Auto-generated offer 2402
2403,2404,20230326,3,4,Expired,112403,Auto-generated offer 2403
2404,2405,20250328,4,5,Accepted,132404,Auto-generated offer 2404
2405,2406,20230531,5,6,Accepted,152405,Auto-generated offer 2405
2406,2407,20250815,6,7,Pending,172406,Auto-generated offer 2406
2407,2408,20230705,7,8,Pending,192407,Auto-generated offer 2407
2408,2409,20230929,8,9,Accepted,212408,Auto-generated offer 2408
2409,2410,20250808,9,10,Expired,32409,Auto-generated offer 2409
2410,2411,20241117,10,11,Expired,52410,Auto-generated offer 2410
2411,2412,20250704,11,12,Accepted,72411,Auto-generated offer 2411
2412,2413,20230726,12,13,Pending,92412,Auto-generated offer 2412
2413,2414,20230822,13,14,Accepted,112413,Auto-generated offer 2413
2414,2415,20250625,14,15,Accepted,132414,Auto-generated offer 2414
2415,2416,20240121,15,16,Pending,152415,Auto-generated offer 2415
2416,2417,20230726,16,17,Declined,172416,Auto-generated offer 2416
2417,2418,20230711,17,18,Expired,192417,Auto-generated offer 2417
2418,2419,20231209,18,19,Accepted,212418,Auto-generated offer 2418
2419,2420,20231030,19,20,Expired,32419,Auto-generated offer 2419
2420,2421,20240925,20,21,Accepted,52420,Auto-generated offer 2420
2421,2422,20240406,21,22,Expired,72421,Auto-generated offer 2421
2422,2423,20241128,22,23,Expired,92422,Auto-generated offer 2422
2423,2424,20250201,23,24,Expired,112423,Auto-generated offer 2423
2424,2425,20250411,24,25,Expired,132424,Auto-generated offer 2424
2425,2426,20230814,25,26,Pending,152425,Auto-generated offer 2425
2426,2427,20240503,26,27,Expired,172426,Auto-generated offer 2426
2427,2428,20250817,27,28,Expired,192427,Auto-generated offer 2427
2428,2429,20240902,28,29,Declined,212428,Auto-generated offer 2428
2429,2430,20240201,29,30,Expired,32429,Auto-generated offer 2429
2430,2431,20230618,30,31,Declined,52430,Auto-generated offer 2430
2431,2432,20231015,31,32,Accepted,72431,Auto-generated offer 2431
2432,2433,20250129,32,33,Declined,92432,Auto-generated offer 2432
2433,2434,20230428,33,34,Expired,112433,Auto-generated offer 2433
2434,2435,20231029,34,35,Pending,132434,Auto-generated offer 2434
2435,2436,20250808,35,36,Expired,152435,Auto-generated offer 2435
2436,2437,20231118,36,37,Accepted,172436,Auto-generated offer 2436
2437,2438,20230425,37,38,Pending,192437,Auto-generated offer 2437
2438,2439,20230530,38,39,Pending,212438,Auto-generated offer 2438
2439,2440,20240609,39,40,Accepted,32439,Auto-generated offer 2439
2440,2441,20240815,40,1,Pending,52440,Auto-generated offer 2440
2441,2442,20240217,41,2,Accepted,72441,Auto-generated offer 2441
2442,2443,20250502,42,3,Declined,92442,Auto-generated offer 2442
2443,2444,20231016,43,4,Pending,112443,Auto-generated offer 2443
2444,2445,20250303,44,5,Accepted,132444,Auto-generated offer 2444
2445,2446,20250816,45,6,Pending,152445,Auto-generated offer 2445
2446,2447,20240816,46,7,Declined,172446,Auto-generated offer 2446
2447,2448,20230917,47,8,Expired,192447,Auto-generated offer 2447
2448,2449,20240120,48,9,Accepted,212448,Auto-generated offer 2448
2449,2450,20250208,49,10,Declined,32449,Auto-generated offer 2449
2450,2451,20231204,50,11,Expired,52450,Auto-generated offer 2450
2451,2452,20250625,1,12,Pending,72451,Auto-generated offer 2451
2452,2453,20250405,2,13,Expired,92452,Auto-generated offer 2452
2453,2454,20240517,3,14,Declined,112453,Auto-generated offer 2453
2454,2455,20240304,4,15,Expired,132454,Auto-generated offer 2454
2455,2456,20250613,5,16,Expired,152455,Auto-generated offer 2455
2456,2457,20240321,6,17,Expired,172456,Auto-generated offer 2456
2457,2458,20240821,7,18,Accepted,192457,Auto-generated offer 2457
2458,2459,20250114,8,19,Pending,212458,Auto-generated offer 2458
2459,2460,20250331,9,20,Accepted,32459,Auto-generated offer 2459
2460,2461,20250518,10,21,Accepted,52460,Auto-generated offer 2460
2461,2462,20240831,11,22,Expired,72461,Auto-generated offer 2461
2462,2463,20250112,12,23,Declined,92462,Auto-generated offer 2462
2463,2464,20250308,13,24,Pending,112463,Auto-generated offer 2463
2464,2465,20250518,14,25,Pending,132464,Auto-generated offer 2464
2465,2466,20230805,15,26,Expired,152465,Auto-generated offer 2465
2466,2467,20231210,16,27,Accepted,172466,Auto-generated offer 2466
2467,2468,20240510,17,28,Pending,192467,Auto-generated offer 2467
2468,2469,20230625,18,29,Declined,212468,Auto-generated offer 2468
2469,2470,20231122,19,30,Declined,32469,Auto-generated offer 2469
2470,2471,20250420,20,31,Accepted,52470,Auto-generated offer 2470
2471,2472,20240226,21,32,Expired,72471,Auto-generated offer 2471
2472,2473,20230907,22,33,Expired,92472,Auto-generated offer 2472
2473,2474,20250721,23,34,Accepted,112473,Auto-generated offer 2473
2474,2475,20230831,24,35,Pending,132474,Auto-generated offer 2474
2475,2476,20240326,25,36,Pending,152475,Auto-generated offer 2475
2476,2477,20240202,26,37,Pending,172476,Auto-generated offer 2476
2477,2478,20240908,27,38,Declined,192477,Auto-generated offer 2477
2478,2479,20240904,28,39,Expired,212478,Auto-generated offer 2478
2479,2480,20250613,29,40,Accepted,32479,Auto-generated offer 2479
2480,2481,20230515,30,1,Pending,52480,Auto-generated offer 2480
2481,2482,20250505,31,2,Accepted,72481,Auto-generated offer 2481
2482,2483,20230615,32,3,Accepted,92482,Auto-generated offer 2482
2483,2484,20240429,33,4,Accepted,112483,Auto-generated offer 2483
2484,2485,20250119,34,5,Expired,132484,Auto-generated offer 2484
2485,2486,20231004,35,6,Accepted,152485,Auto-generated offer 2485
2486,2487,20240317,36,7,Expired,172486,Auto-generated offer 2486
2487,2488,20241211,37,8,Declined,192487,Auto-generated offer 2487
2488,2489,20240424,38,9,Declined,212488,Auto-generated offer 2488
2489,2490,20250107,39,10,Expired,32489,Auto-generated offer 2489
2490,2491,20230327,40,11,Declined,52490,Auto-generated offer 2490
2491,2492,20241117,41,12,Accepted,72491,Auto-generated offer 2491
2492,2493,20240508,42,13,Declined,92492,Auto-generated offer 2492
2493,2494,20250827,43,14,Declined,112493,Auto-generated offer 2493
2494,2495,20241023,44,15,Accepted,132494,Auto-generated offer 2494
2495,2496,20230322,45,16,Pending,152495,Auto-generated offer 2495
2496,2497,20250317,46,17,Accepted,172496,Auto-generated offer 2496
2497,2498,20240409,47,18,Accepted,192497,Auto-generated offer 2497
2498,2499,20240204,48,19,Pending,212498,Auto-generated offer 2498
2499,2500,20241118,49,20,Accepted,32499,Auto-generated offer 2499
2500,2501,20230710,50,21,Accepted,52500,Auto-generated offer 2500
